Loan Date,Loan Time,Return Date,Return Time,Due Date,Barcode,User ID Encryption,Patron Id,Patron Group,Item Policy,Policy Name,Description,Library Name
2023-03-07,13:48:34,2023-03-16,13:46:13,2023-03-14,MP164,A83A23786741B118947C8C27AF0BDB62F94056CB,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-CMM-04,Campus Library Instructional Computing Commons
2023-03-07,13:53:05,2023-03-07,19:13:17,2023-03-07,MACUSBC23,7EBF7959AAC8E0A58F1343B93FC594C176BDD235,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-06,Campus Library Instructional Computing Commons
2023-03-07,14:00:21,2023-03-07,15:04:25,2023-03-07,ANDROID26,DFC24A3D0644C119A45A146806169BA6E1DF8475,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,AND-BIO-02,Biomed Library
2023-03-07,14:08:19,2023-03-07,17:43:32,2023-03-07,WALLADPT32,0DBA127B6DC9BC048FC9B38D955AE3449FFCB47F,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,14:08:22,2023-03-07,17:43:29,2023-03-07,IPHONE36,0DBA127B6DC9BC048FC9B38D955AE3449FFCB47F,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-12,Campus Library Instructional Computing Commons
2023-03-07,14:13:38,2023-03-15,12:28:19,2023-03-21,CBK407,D9B712C981207213D1A323B713924002C8593835,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-CLICC-158,Campus Library Instructional Computing Commons
2023-03-07,14:14:44,2023-03-09,09:58:07,2023-03-07,MACCHRG58,5FD5A5D84D85313F6B8FBF894A5A44288C8F0215,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-POW-12,Campus Library Instructional Computing Commons
2023-03-07,14:16:07,2023-03-07,16:45:02,2023-03-14,CBK208,D48F4D60EAC2A4FDE948D2ABC30977ECF1D5F2DE,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-BIO-19,Biomed Library
2023-03-07,14:27:17,2023-03-07,18:28:11,2023-03-07,OMNI20,4394C15534201445382A9D0AB64050F03736E665,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-10,SEL/EMS
2023-03-07,14:27:35,2023-03-07,15:06:03,2023-03-07,MACUSBC06,020769B73CB6A5DE0D5D56CF5C62B926E75F302C,-1,UCLA Law Grad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-02,Campus Library Instructional Computing Commons
2023-03-07,14:27:51,2023-03-17,14:03:41,2023-03-14,HP009,0CAAC85EA27128BEB0F987B49A1420508FA7AC5A,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BIO-09,Campus Library Instructional Computing Commons
2023-03-07,14:33:10,2023-03-07,15:15:22,2023-03-07,WALLADPT50,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,14:33:13,2023-03-07,15:15:25,2023-03-07,ANDROID24,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,AND-POW-03,Campus Library Instructional Computing Commons
2023-03-07,14:34:00,2023-03-07,17:22:16,2023-03-07,WALLADPT45,9A614C005961F69EA5C727B9C719BF6E9F17E411,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,14:34:02,2023-03-07,17:22:18,2023-03-07,IPHONE44,9A614C005961F69EA5C727B9C719BF6E9F17E411,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,14:36:33,2023-03-07,16:53:30,2023-03-07,HDST09,57EB8A4C30EED8FF8E5334221BCFF8E7B3832C38,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-YRL-03,Campus Library Instructional Computing Commons
2023-03-07,14:40:42,2023-03-07,16:02:04,2023-03-07,IPHONE21,957D5D4C191D245EAC8694D2BA95695CD49DA6D6,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-05,SEL/EMS
2023-03-07,14:40:45,2023-03-07,16:02:02,2023-03-07,WALLADPT06,957D5D4C191D245EAC8694D2BA95695CD49DA6D6,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-04,SEL/EMS
2023-03-07,15:01:37,2023-03-24,11:59:46,2023-03-21,CLICC-MM-0065,9E09B581A81AA867A22B4E35CF564D4E861F114C,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 24,Campus Library Instructional Computing Commons
2023-03-07,15:03:28,2023-03-24,16:27:39,2023-03-14,CLICC-MM-0127,0F5129F337F29289D203560206BD976180313F7D,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 269,Campus Library Instructional Computing Commons
2023-03-07,15:03:40,2023-03-22,14:08:30,2023-03-14,CLICC-MM-0052,A6F40D364834A85804BD3391CBDDC58C0213E4A2,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 212,Campus Library Instructional Computing Commons
2023-03-07,15:04:56,2023-03-21,12:52:43,2023-03-21,MP019,CEA8D5107B3389AA310F4E23EF45AF9A66AC2972,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-BIO-09,Campus Library Instructional Computing Commons
2023-03-07,15:16:48,2023-03-07,17:57:01,2023-03-07,WALLADPT43,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,15:18:02,2023-03-07,17:58:06,2023-03-07,ANDROID16,D446C5F1CB66C358D3C7D5E3DFAB885BB63613D7,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,AND-LOC-01,CLICC Locker
2023-03-07,15:18:07,2023-03-07,18:53:39,2023-03-07,UVGA16,212AB7B20E90B8155C664D35FABF25CF97CC44BF,-1,UCLA Graduate,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,15:21:21,2023-04-03,11:48:53,2023-03-21,CLICC-ML-0138,E7DCFBF958695A67AD3567A01823420848DC80CD,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS MacBook 158,Campus Library Instructional Computing Commons
2023-03-07,15:23:56,2023-03-07,17:04:56,2023-03-07,HDMIC15,6866F6CA83EC00E5F98EB9CAE6E771D85EFD8106,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-07,Campus Library Instructional Computing Commons
2023-03-07,15:23:59,2023-03-07,17:04:58,2023-03-07,UHDMI08,6866F6CA83EC00E5F98EB9CAE6E771D85EFD8106,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,UHDM-YRL-01,Campus Library Instructional Computing Commons
2023-03-07,15:29:07,2023-03-07,18:00:36,2023-03-07,MACUSBC20,A045668AF7B087630BB1279A6DE7DC822CCAF13E,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-03,Campus Library Instructional Computing Commons
2023-03-07,15:29:46,2023-03-07,18:58:26,2023-03-07,OMNI18,2949DD94FDCC03B9FC585632C0E54F46B9A04BD9,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-08,SEL/EMS
2023-03-07,15:29:49,2023-03-07,18:58:33,2023-03-07,IPHONE18,2949DD94FDCC03B9FC585632C0E54F46B9A04BD9,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-02,SEL/EMS
2023-03-07,15:30:35,2023-03-07,15:35:35,2023-03-07,UVGA21,20105C88AA4FB9EE53E3B425AA55FD295823DADE,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,15:31:11,2023-03-07,17:23:46,2023-03-07,HDMIC18,20105C88AA4FB9EE53E3B425AA55FD295823DADE,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-10,Campus Library Instructional Computing Commons
2023-03-07,15:34:37,2023-03-17,12:01:29,2023-03-14,MP-144,88A87992D616F8DF834EAA03A1478D3D5B873C29,-1,UCLA Law Grad,CLICC Chromebook,1 Week,ML-PC1-20,Campus Library Instructional Computing Commons
2023-03-07,15:35:10,2023-03-21,18:30:31,2023-03-21,CLICC-ML-0111,C21CEB30336A191024032B0FE04D76632B775F5F,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 131,Campus Library Instructional Computing Commons
2023-03-07,15:35:41,2023-03-07,17:23:49,2023-03-07,UHDMI11,20105C88AA4FB9EE53E3B425AA55FD295823DADE,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,15:37:51,2023-03-20,13:50:40,2023-03-21,MP-007,07B2905394FB8096E3979E432CF79AF613BC8D4B,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-MUS-02,Campus Library Instructional Computing Commons
2023-03-07,15:39:25,2023-03-07,18:02:04,2023-03-07,OMNI13,DE0ACE6E9A88B18341647857BA8E9556D51E724E,-1,UCLA Undergrad,CLICC Omnicharge,CLICC 6 Hour Loan Period,OMN-BOE-03,SEL/EMS
2023-03-07,15:39:32,2023-03-24,15:35:33,2023-03-21,MP120,A6615DD4238CA0E4EB1413FEAD385C0C02CD5745,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-PCB-17,Campus Library Instructional Computing Commons
2023-03-07,15:43:21,2023-03-07,20:26:21,2023-03-07,HPUSBC09,6F5CAD035FAD8A9CC75F78FEA39403895416B0D4,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-03-07,15:43:59,2023-03-07,17:13:29,2023-03-07,UHDMI18,C38F0124CB3D9A06F05BFBF5DECFC1E32342EAF3,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,15:44:03,2023-03-07,17:13:33,2023-03-07,HDMIC09,C38F0124CB3D9A06F05BFBF5DECFC1E32342EAF3,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-01,Campus Library Instructional Computing Commons
2023-03-07,15:46:01,2023-03-17,17:58:07,2023-03-14,CLICC-ML-2039,CFEFCAC7474BB2134F09A0265938C988C38F4249,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2039,Campus Library Instructional Computing Commons
2023-03-07,15:46:40,2023-03-20,14:10:45,2023-03-21,HP-004,87FAC919656036ED3F88800D4BD275D8DB57FD0D,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-BIO-04,Campus Library Instructional Computing Commons
2023-03-07,15:58:23,2023-03-07,17:58:54,2023-03-07,HPUSBC12,1433D92E5AA161879E79A51FA0AFE5AAEC148EF5,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-03-07,15:58:24,2023-03-07,20:28:30,2023-03-07,WALLADPT50,F8CE00F10CCDB35BEC996119289E3B8C63841B4A,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,16:00:12,2023-03-07,17:31:04,2023-03-07,WALLADPT08,D0B759FDB57B3E26843948D260FB23089E8C1C64,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-06,SEL/EMS
2023-03-07,16:00:16,2023-03-07,17:31:02,2023-03-07,IPHONE22,D0B759FDB57B3E26843948D260FB23089E8C1C64,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-06,SEL/EMS
2023-03-07,16:00:19,2023-03-07,17:31:01,2023-03-07,HPUSBC07,D0B759FDB57B3E26843948D260FB23089E8C1C64,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,,SEL/EMS
2023-03-07,16:01:57,2023-03-07,17:44:07,2023-03-07,CBK003,815A5F285A1F7547E79E7BBF939741EEE0E091E2,-1,External 10,CLICC Chromebook,No Due Date - Non-circulatable,CBK-003,Biomed Library
2023-03-07,16:06:03,2023-03-07,16:57:06,2023-03-07,MACUSBC27,974CDCF1D34F6FC0D34DC949BA06E1C08A5B4E62,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-10,Campus Library Instructional Computing Commons
2023-03-07,16:12:02,2023-03-07,17:51:39,2023-03-07,UHDMI16,A99984F68A75019641095E49B30C967B403B2DFA,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,16:12:05,2023-03-07,17:51:38,2023-03-07,HDMIC20,A99984F68A75019641095E49B30C967B403B2DFA,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-12,Campus Library Instructional Computing Commons
2023-03-07,16:18:16,2023-03-07,17:07:37,2023-03-07,WALLADPT48,1E73F675F7A68A3E941833190B3C40E5BC894175,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,16:18:20,2023-03-07,17:07:40,2023-03-07,IPHONE52,1E73F675F7A68A3E941833190B3C40E5BC894175,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-03-07,16:26:15,2023-03-21,14:18:59,2023-03-21,CLICC-ML-0082,BC3A7FFB1A98FDB8832D4C98B7E8EC5C9DE5A7F7,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 33,Campus Library Instructional Computing Commons
2023-03-07,16:32:30,2023-03-07,17:57:52,2023-03-07,HDMIC25,6EE8C19475C8FCB0A4446CCC2AD66C091AFE7502,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-17,Campus Library Instructional Computing Commons
2023-03-07,16:32:38,2023-03-07,17:57:53,2023-03-07,UHDMI13,6EE8C19475C8FCB0A4446CCC2AD66C091AFE7502,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,16:34:15,2023-03-24,12:25:09,2023-03-14,CLICC-MM-0095,87CA0D58B496DED83DFDAA63DB5608F28828CBDE,-1,UCLA Graduate,CLICC Chromebook,1 Week,ITS iPad 41,Campus Library Instructional Computing Commons
2023-03-07,16:42:01,2023-03-23,11:05:17,2023-03-21,CLICC-MM-0069,2F026F6A6324E0EFC9C0CC0810CFD2347F31F0AF,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS iPad 176,Campus Library Instructional Computing Commons
2023-03-07,16:50:53,2023-03-08,08:39:40,2023-03-14,CLICC-ML-2098,4F735D0D8558363D0D07609D6A88F65E927A460F,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2098,Campus Library Instructional Computing Commons
2023-03-07,16:58:39,2023-03-07,18:04:30,2023-03-07,MACUSBC05,2360EE3D065975387341299A2F651D627C1CCBF1,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-01,Campus Library Instructional Computing Commons
2023-03-07,17:06:16,2023-03-07,18:11:37,2023-03-07,IPHONE54,FF507BB3E1B1F0977DFC5A553485044FAED9B4D0,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-10,Campus Library Instructional Computing Commons
2023-03-07,17:07:24,2023-03-07,18:12:06,2023-03-07,HDMIC15,FB35338D23F99A29C06DE2F099F9B6E4B4E528B2,-1,UCLA Undergrad,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-07,Campus Library Instructional Computing Commons
2023-03-07,17:23:27,2023-03-07,18:06:37,2023-03-07,IPHONE58,C029E4CCBBD0AB38506CF3CDA763CFD1B2C26BFE,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BIO-02,Biomed Library
2023-03-07,17:28:12,2023-03-13,16:08:46,2023-03-14,HP-118,73662152B0E0BBFDBA60A27447A503AE6129F586,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-07,Campus Library Instructional Computing Commons
2023-03-07,17:29:07,2023-03-07,18:01:43,2023-03-07,WALLADPT06,953EF16250330BDF5DF0160A283052D09BE8E351,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-BOE-04,SEL/EMS
2023-03-07,17:29:11,2023-03-07,18:01:48,2023-03-07,IPHONE21,953EF16250330BDF5DF0160A283052D09BE8E351,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-BOE-05,SEL/EMS
2023-03-07,17:39:01,2023-03-17,16:08:07,2023-03-07,HDMIC17,84207CACFF64926AE9AB5CE625089A3992B7B724,-1,UCLA Graduate,CLICC Display Cable,CLICC 6 Hour Loan Period,HDMC-YRL-09,Campus Library Instructional Computing Commons
2023-03-07,17:44:51,2023-03-24,13:22:40,2023-03-21,HP-124,E1DACC5942787E373F87AFFEC15865BAE47FA116,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-13,Campus Library Instructional Computing Commons
2023-03-07,17:52:33,2023-03-07,19:35:58,2023-03-07,MACUSBC25,F76A516718FCE4B9D4640CEC11C08E4ACAF4B0A3,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-08,Campus Library Instructional Computing Commons
2023-03-07,17:53:24,,,2023-03-21,CLICC-ML-2045,,5555584800006533,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2045,Campus Library Instructional Computing Commons
2023-03-07,17:55:48,2023-03-07,20:04:47,2023-03-07,MACUSBC27,D0695193586E96D19AE76D3FA0AC7D9B55FE96F1,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-10,Campus Library Instructional Computing Commons
2023-03-07,17:56:09,2023-03-24,14:00:52,2023-03-20,HP-117,B3C002F2C0529E2080638C3E5A76937BD3DBCCED,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-PC2-06,Campus Library Instructional Computing Commons
2023-03-07,18:02:19,2023-03-16,10:00:29,2023-03-19,CLICC-ML-2031,21B7909F6656BAD99F9D0B739D7493FE7F4FF463,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CLICC-ML-2031,Campus Library Instructional Computing Commons
2023-03-07,18:15:55,2023-03-07,22:10:35,2023-03-07,MACUSBC24,EA1185723E6FABE57D9E3847BB9763A0B8557E75,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-03-07,18:21:50,2023-04-06,17:39:32,2023-03-21,MP049,642758644FFFF2979062647632546D1073B03748,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ML-YRL-08,Campus Library Instructional Computing Commons
2023-03-07,18:23:10,2023-03-16,15:20:38,2023-03-21,CLICC-ML-0007,C16D5C7423E1B19121BB5169E0F7D6E0A182C928,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 143,Campus Library Instructional Computing Commons
2023-03-07,18:30:18,2023-03-21,10:01:40,2023-03-21,HP-083,3DD7A80942D57A84300DED9DD4365249D9660EE3,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-RC2-13,Campus Library Instructional Computing Commons
2023-03-07,18:32:14,2023-03-21,17:00:18,2023-03-28,HP096,78907C14B0F8044CC7F4A4E229D31F0643091C4D,-1,UCLA Graduate,CLICC Chromebook,1 Week,WL-POW-05,Campus Library Instructional Computing Commons
2023-03-07,18:33:15,2023-03-07,23:07:48,2023-03-07,IPHONE54,464E772F977164D933573B0E689A158368E66331,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-10,Campus Library Instructional Computing Commons
2023-03-07,18:33:21,2023-03-07,23:07:42,2023-03-07,WALLADPT47,464E772F977164D933573B0E689A158368E66331,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,18:53:15,2023-03-07,21:33:47,2023-03-07,WALLADPT43,C155248F73C07F13371824A75D65476C6357D289,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,18:53:18,2023-03-07,21:33:51,2023-03-07,IPHONE52,C155248F73C07F13371824A75D65476C6357D289,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-03-07,19:01:39,2023-03-07,20:07:30,2023-03-07,WALLADPT12,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,ADP-POW-01,Campus Library Instructional Computing Commons
2023-03-07,19:01:42,2023-03-07,20:07:28,2023-03-07,IPHONE44,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Phone Cable,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-07,19:03:19,2023-03-07,20:25:37,2023-03-07,MACUSBC20,BF8E7EC6A87E5019371BCA366BC1B77FE898D4DD,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-03,Campus Library Instructional Computing Commons
2023-03-07,19:33:10,2023-03-07,23:42:59,2023-03-08,IPHONE43,2AF9723C61EECA342C51D7733BA9D0A583A8D5FD,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-LOC-05,CLICC Locker
2023-03-07,19:42:45,2023-03-17,13:24:55,2023-03-14,CBK199,09590937945F6A0AEE17AC92EF1BDA77FAFB24AE,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-BIO-10,Biomed Library
2023-03-07,21:02:29,2023-03-14,16:59:45,2023-03-14,CBK254,B159AF855BED3A67DB0F4AAF381A314B8D1F6C12,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-05,CLICC Locker
2023-03-07,21:16:08,2023-03-07,21:58:33,2023-03-07,HDST17,D90DDA6D0BCA01B76CD5149A471A5CC6BC671347,-1,UCLA Undergrad,CLICC Headset,CLICC 6 Hour Loan Period,HDS-POW-06,Campus Library Instructional Computing Commons
2023-03-08,08:22:16,2023-03-20,09:06:13,2023-03-21,HP063,2F9B775A63F35C831170C9F7FA16A3B6CF6332AF,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-YRL-13,Campus Library Instructional Computing Commons
2023-03-08,08:28:20,2023-03-08,11:25:55,2023-03-08,WALLADPT38,50C7FAB766675B6BD590AEE6B4FB76FED54753A2,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-08,08:28:24,2023-03-08,11:25:52,2023-03-08,IPHONE31,50C7FAB766675B6BD590AEE6B4FB76FED54753A2,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-YRL-07,Campus Library Instructional Computing Commons
2023-03-08,08:40:02,2023-03-21,13:31:03,2023-03-22,CLICC-ML-0094,4F735D0D8558363D0D07609D6A88F65E927A460F,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 93,Campus Library Instructional Computing Commons
2023-03-08,09:00:39,2023-03-08,16:58:49,2023-03-08,UVGA16,D74D60C992D907A2742A33D89346378FF63EE98E,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-08,09:15:42,2023-03-08,09:59:54,2023-03-08,MACUSBC24,E895992C7D538F2AB8FA9CF73DD07E5FCB2A6084,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-03-08,09:44:38,2023-03-08,12:22:32,2023-03-08,MACCHRG42,1C29B943E4033BA9B06A281BD3DDDE017ECD89E0,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,MAGT-YRL-04,Campus Library Instructional Computing Commons
2023-03-08,10:05:15,2023-03-08,15:58:37,2023-03-08,MACUSBC24,61826808E625196E92C4581A40F49ECEDC15AB53,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-POW-07,Campus Library Instructional Computing Commons
2023-03-08,10:12:04,2023-03-08,10:27:48,2023-03-15,CBK403,967E4D58CD7D0E870AEE5EC8CDCE7C3EB1441FEA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,CBK-CLICC-154,Campus Library Instructional Computing Commons
2023-03-08,10:24:40,2023-03-08,12:03:27,2023-03-08,MACUSBC09,DD554A55A38455E075A8325089233C3B2073542F,-1,UCLA Graduate,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-05,Campus Library Instructional Computing Commons
2023-03-08,10:28:00,2023-03-18,13:23:14,2023-03-15,HP-081,967E4D58CD7D0E870AEE5EC8CDCE7C3EB1441FEA,-1,UCLA Undergrad,CLICC Chromebook,1 Week,WL-RC2-11,Campus Library Instructional Computing Commons
2023-03-08,10:46:43,2023-03-08,13:01:48,2023-03-08,MACUSBC08,CFD4B539F8C041287ADD1824E6A0BB3D108C8507,-1,UCLA Undergrad,CLICC Laptop Charger,CLICC 6 Hour Loan Period,USBC-YRL-04,Campus Library Instructional Computing Commons
2023-03-08,10:56:12,2023-03-08,10:59:01,2023-03-15,CLICC-ML-0136,A68A7227600DB3783728F0434F5B0699C494B079,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 86,Campus Library Instructional Computing Commons
2023-03-08,10:57:04,2023-03-17,13:30:03,2023-03-20,CBK215,44CF13692FF1D31C5C19BA17FB88538F48F712C2,-1,UCLA Graduate,CLICC Chromebook,1 Week,CBK-BOE-06,SEL/EMS
2023-03-08,10:59:05,2023-03-22,14:32:54,2023-03-22,CLICC-ML-0033,A68A7227600DB3783728F0434F5B0699C494B079,-1,UCLA Undergrad,CLICC Chromebook,1 Week,ITS MacBook 112,Campus Library Instructional Computing Commons
2023-03-08,11:11:28,2023-03-08,13:26:58,2023-03-08,WALLADPT48,E97E3032F8BD31EEA69E50C90AEF6BFA135879FC,-1,UCLA Undergrad,CLICC USB Wall Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
2023-03-08,11:11:32,2023-03-08,13:27:05,2023-03-08,IPHONE52,E97E3032F8BD31EEA69E50C90AEF6BFA135879FC,-1,UCLA Undergrad,CLICC Phone Cable,CLICC 6 Hour Loan Period,IPH-POW-08,Campus Library Instructional Computing Commons
2023-03-08,11:13:13,2023-03-21,12:23:14,2023-03-15,CLICC-ML-2015,B5B0204AE024290B721298475A7ACBD05B13062E,-1,UCLA Graduate,CLICC Chromebook,1 Week,CLICC-ML-2015,Campus Library Instructional Computing Commons
2023-03-08,11:18:26,2023-03-08,12:40:20,2023-03-08,UVGA22,3623DAE4857A4CD65028D31771103599E7CB249C,-1,UCLA Undergrad,CLICC Input/Output Adapter,CLICC 6 Hour Loan Period,,Campus Library Instructional Computing Commons
